name,type,address,lng,lat,province,city,district,
富春里小区,商务住宅;住宅区;住宅小区,丰富路秣陵路口,118.780113,32.035369,江苏省,南京市,秦淮区,
苏豪大厦(南1门),商务住宅;商务住宅相关;商务住宅相关,中山南路8号,118.783376,32.040419,江苏省,南京市,秦淮区,
明瓦廊131号,商务住宅;住宅区;住宅区,明瓦廊与陆家巷交叉口北50米,118.783209,32.037616,江苏省,南京市,秦淮区,
福中大厦,商务住宅;楼宇;商务写字楼,石鼓路明瓦廊133号,118.783444,32.038033,江苏省,南京市,秦淮区,
苏豪大厦,商务住宅;楼宇;商务写字楼,中山南路8号,118.783538,32.040209,江苏省,南京市,秦淮区,
金轮·华尔兹,商务住宅;楼宇;商务写字楼,"沈举人巷7号(金轮新天地,新街口西站)",118.780472,32.04308,江苏省,南京市,鼓楼区,
华新大厦办公楼,商务住宅;楼宇;商务写字楼,管家桥9号,118.781359,32.042853,江苏省,南京市,鼓楼区,
国药大厦(沈举人巷),商务住宅;楼宇;商务写字楼,沈举人巷5号,118.781114,32.042913,江苏省,南京市,鼓楼区,
自由空间别墅聚会,商务住宅;住宅区;住宅区,汉中路1号南京国际金融中心,118.783117,32.041283,江苏省,南京市,秦淮区,
民信财富中心,商务住宅;商务住宅相关;商务住宅相关,汉中路1号,118.78325,32.0411,江苏省,南京市,秦淮区,
舞彩国际棕榈湾,商务住宅;商务住宅相关;商务住宅相关,淮区中山南路2号南京国际金融中心29层,118.783248,32.041098,江苏省,南京市,秦淮区,
候家桥2-8号安全院落,商务住宅;商务住宅相关;商务住宅相关,侯家桥8号,118.774086,32.038834,江苏省,南京市,秦淮区,
华新大厦,商务住宅;楼宇;商住两用楼宇,新街口管家桥9号(金鹰百货对面),118.781484,32.042753,江苏省,南京市,鼓楼区,
爱德商务中心,商务住宅;楼宇;商务写字楼,大锏银巷16号1幢,118.777523,32.04355,江苏省,南京市,鼓楼区,
华新大厦办公楼(北门),商务住宅;商务住宅相关;商务住宅相关,管家桥9号,118.781455,32.042884,江苏省,南京市,鼓楼区,
长发华辰大厦,商务住宅;楼宇;商务写字楼,秦淮新街口沈举人巷19号,118.77948,32.04343,江苏省,南京市,鼓楼区,
管家桥9号,商务住宅;住宅区;住宅区,沈举人巷与管家桥交叉口西100米,118.781433,32.042945,江苏省,南京市,鼓楼区,
大涧银巷16号,商务住宅;住宅区;住宅小区,大锏银巷16号,118.777743,32.043429,江苏省,南京市,鼓楼区,
华辰大厦(西门),商务住宅;商务住宅相关;商务住宅相关,慈悲社55号附近,118.779442,32.043535,江苏省,南京市,鼓楼区,
新华日报宿舍,商务住宅;住宅区;宿舍,大锏银巷11号,118.778168,32.043538,江苏省,南京市,鼓楼区,
大锏银巷16号院(东门),商务住宅;商务住宅相关;商务住宅相关,大锏银巷与沈举人巷交叉口西50米,118.778811,32.04359,江苏省,南京市,鼓楼区,
安心国际,商务住宅;商务住宅相关;商务住宅相关,新街口汉中路1号华新大厦办公楼4层,118.781509,32.043071,江苏省,南京市,鼓楼区,
南京电大综合楼,商务住宅;商务住宅相关;商务住宅相关,红花街道游府西街46号,118.78874,32.039511,江苏省,南京市,秦淮区,
劳动大厦(抄纸巷),商务住宅;楼宇;商务写字楼,游府西街53-2号,118.789153,32.038555,江苏省,南京市,秦淮区,
有福家苑,商务住宅;住宅区;住宅小区,游府西街42号,118.789602,32.039565,江苏省,南京市,秦淮区,
东方金融大厦(游府西街),商务住宅;楼宇;商务写字楼,洪武路29号东方金融大厦,118.788081,32.039393,江苏省,南京市,秦淮区,
隆盛大厦(抄纸巷),商务住宅;楼宇;商务写字楼,洪武路23号,118.788559,32.040019,江苏省,南京市,秦淮区,
高景·中央海岸,商务住宅;商务住宅相关;商务住宅相关,洪武路38号正洪大厦21层,118.787259,32.039889,江苏省,南京市,秦淮区,
游府新村,商务住宅;住宅区;住宅小区,游府西街,118.790202,32.038007,江苏省,南京市,秦淮区,
华泰证券大厦(洪武路),商务住宅;楼宇;商务写字楼,中山东路90号,118.788409,32.0408,江苏省,南京市,秦淮区,
淮海路31号院,商务住宅;住宅区;住宅小区,淮海路31号,118.789048,32.03745,江苏省,南京市,秦淮区,
南京金贸大厦,商务住宅;楼宇;商住两用楼宇,洪武路50号,118.786801,32.039041,江苏省,南京市,秦淮区,
正洪大厦,商务住宅;楼宇;商务写字楼,洪武路38号,118.786852,32.039816,江苏省,南京市,秦淮区,
白下科技创业社区,商务住宅;住宅区;住宅小区,中山集团南京中山电子城4-5层,118.787811,32.037588,江苏省,南京市,秦淮区,
天丰大厦,商务住宅;楼宇;商务写字楼,洪武路26号,118.787406,32.040634,江苏省,南京市,秦淮区,
江苏广播大厦,商务住宅;楼宇;商务写字楼,中山东路132号,118.790892,32.040205,江苏省,南京市,秦淮区,
十二星座之射手座,商务住宅;商务住宅相关;商务住宅相关,新街口中山电子城1楼1B418室,118.787815,32.037456,江苏省,南京市,秦淮区,
中央商务楼,商务住宅;楼宇;商务写字楼,正洪街61号,118.785925,32.039381,江苏省,南京市,秦淮区,
东宇大厦,商务住宅;楼宇;商务写字楼,正洪街18号(近淮海路),118.786376,32.03907,江苏省,南京市,秦淮区,
工人文化宫综合楼,商务住宅;楼宇;商务写字楼,中山东路54号,118.786551,32.040192,江苏省,南京市,秦淮区,
南京市工人文化宫,商务住宅;楼宇;商务写字楼|科教文化服务;文化宫;文化宫,中山东路54号工人文化宫综合楼,118.786551,32.040192,江苏省,南京市,秦淮区,
天瑞地安(南京校区),商务住宅;商务住宅相关;商务住宅相关,洪武路东宇大厦27楼,118.786359,32.03874,江苏省,南京市,秦淮区,
社团中心,商务住宅;商务住宅相关;商务住宅相关,中山东路56号南6楼,118.787706,32.041277,江苏省,南京市,秦淮区,
蔡家花园6号,商务住宅;住宅区;住宅小区,延龄巷与蔡家花园交叉口西北100米,118.791664,32.039448,江苏省,南京市,秦淮区,
新街口商业街社区,商务住宅;住宅区;住宅小区,双塘巷与游府西街交叉口南100米,118.791231,32.037851,江苏省,南京市,秦淮区,
南京市总工会办公楼,商务住宅;楼宇;商务写字楼,中山东路105,118.789033,32.041652,江苏省,南京市,玄武区,
南京图书发行大厦,商务住宅;楼宇;商务写字楼,中山东路56号,118.787383,32.041241,江苏省,南京市,秦淮区,
太平洋大厦(抄纸巷),商务住宅;楼宇;商务写字楼,洪武路137号,118.787929,32.036876,江苏省,南京市,秦淮区,
雨顺商务楼,商务住宅;商务住宅相关;商务住宅相关,延龄巷60号,118.792509,32.039211,江苏省,南京市,秦淮区,
壹零壹座,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅小区,中山东路139号(中山东路与邓府街交汇处),118.789803,32.041895,江苏省,南京市,玄武区,
淮海新村,商务住宅;住宅区;住宅小区,户部街26号,118.789073,32.036271,江苏省,南京市,秦淮区,
内明中心,商务住宅;商务住宅相关;商务住宅相关,淮海路13号,118.790928,32.036779,江苏省,南京市,秦淮区,
和点玉园(中央商场),商务住宅;商务住宅相关;商务住宅相关,中山南路79号F1层,118.785513,32.038556,江苏省,南京市,秦淮区,
抄纸巷小区,商务住宅;住宅区;住宅小区,抄纸巷1-10号,118.787824,32.036285,江苏省,南京市,秦淮区,
邓府巷3期,商务住宅;住宅区;住宅小区,中山东路,118.788984,32.042311,江苏省,南京市,玄武区,
游府西街8号小区,商务住宅;住宅区;住宅小区,游府西街8号,118.792547,32.038262,江苏省,南京市,秦淮区,
苏宁电器大厦,商务住宅;楼宇;商务写字楼,新街口淮海路68号,118.78608,32.037011,江苏省,南京市,秦淮区,
南京中心,商务住宅;楼宇;商务写字楼,汉中路1号南京国际金融中心46层D,118.785385,32.040561,江苏省,南京市,秦淮区,
中国人民银行南京分行宿舍,商务住宅;住宅区;宿舍,延龄巷135-145号,118.79258,32.040304,江苏省,南京市,秦淮区,
长江路9号期,商务住宅;楼宇;商务写字楼,邓府巷与青石街交叉口西100米,118.788939,32.042511,江苏省,南京市,玄武区,
延龄巷72号,商务住宅;住宅区;住宅区,延龄巷与祠堂巷交叉口东50米,118.792792,32.0398,江苏省,南京市,秦淮区,
金淮海商务中心,商务住宅;楼宇;商务写字楼,淮海路2-3号,118.785129,32.037497,江苏省,南京市,秦淮区,
南京国际贸易中心,商务住宅;楼宇;商务写字楼,新街口中山东路18号,118.785647,32.041226,江苏省,南京市,秦淮区,
扬子大厦,商务住宅;楼宇;商务写字楼,淮海路50号,118.785487,32.037308,江苏省,南京市,秦淮区,
中农里13号,商务住宅;住宅区;住宅区,小松涛巷与游府西街交叉口北100米,118.792968,32.038507,江苏省,南京市,秦淮区,
25楼,商务住宅;商务住宅相关;商务住宅相关,中山东路18号国贸大厦25楼(近中山南路),118.785251,32.041085,江苏省,南京市,秦淮区,
大行宫大厦,商务住宅;楼宇;商务写字楼,中山东路147号,118.792138,32.041613,江苏省,南京市,玄武区,
商茂世纪广场,商务住宅;楼宇;商务写字楼,中山南路49号商茂世纪广场,118.784686,32.039573,江苏省,南京市,秦淮区,
华盈国际大厦,商务住宅;楼宇;商务写字楼,新街口淮海路金銮巷9号,118.78584,32.03662,江苏省,南京市,秦淮区,
青石花苑,商务住宅;住宅区;住宅小区,青石街11号,118.787391,32.042848,江苏省,南京市,玄武区,
羊皮巷小区,商务住宅;住宅区;住宅小区,秦淮淮海路羊皮巷,118.786873,32.035761,江苏省,南京市,秦淮区,
羊皮巷高层公寓,商务住宅;住宅区;住宅小区,洪武路160号,118.786702,32.035782,江苏省,南京市,秦淮区,
商茂世纪广场(东1门),商务住宅;商务住宅相关;商务住宅相关,中山南路与新街口步行街交叉口东南100米,118.784839,32.039807,江苏省,南京市,秦淮区,
商茂世纪广场,商务住宅;楼宇;商务写字楼,中山南路49号商茂世纪广场,118.784686,32.039573,江苏省,南京市,秦淮区,
华盈国际大厦,商务住宅;楼宇;商务写字楼,新街口淮海路金銮巷9号,118.78584,32.03662,江苏省,南京市,秦淮区,
长发银座(北门),商务住宅;商务住宅相关;商务住宅相关,洪武路199号,118.787639,32.035651,江苏省,南京市,秦淮区,
中城国际广场,商务住宅;住宅区;住宅区,太平南路166号(淮海路与太平南路交叉口),118.791479,32.036071,江苏省,南京市,秦淮区,
南京国际贸易中心(西门),商务住宅;商务住宅相关;商务住宅相关,中山东路18号,118.785307,32.041475,江苏省,南京市,秦淮区,
青石花苑,商务住宅;住宅区;住宅小区,青石街11号,118.787391,32.042848,江苏省,南京市,玄武区,
羊皮巷小区,商务住宅;住宅区;住宅小区,秦淮淮海路羊皮巷,118.786873,32.035761,江苏省,南京市,秦淮区,
羊皮巷高层公寓,商务住宅;住宅区;住宅小区,洪武路160号,118.786702,32.035782,江苏省,南京市,秦淮区,
南京国际小商城南京售楼中心,商务住宅;商务住宅相关;商务住宅相关,中山东路198号龙台国际大厦12层1201室,118.7933,32.040419,江苏省,南京市,秦淮区,
新澳大厦,商务住宅;楼宇;商务写字楼,淮海路2-2号,118.784669,32.037442,江苏省,南京市,秦淮区,
远洋国际中心北区,商务住宅;楼宇;商住两用楼宇,太平南路166号(太平南路与淮海路交汇处),118.792899,32.037115,江苏省,南京市,秦淮区,
华庭(南京新百),商务住宅;商务住宅相关;商务住宅相关,中山南路3号F7层,118.784509,32.040457,江苏省,南京市,秦淮区,
鑫之磊财富中心,商务住宅;商务住宅相关;商务住宅相关,新街口广场中山东路9号天时国际商贸中心天时国际商贸中心10层,118.785548,32.04195,江苏省,南京市,玄武区,
天之都大厦,商务住宅;楼宇;商住两用楼宇,户部街33号(长发银座),118.788495,32.035208,江苏省,南京市,秦淮区,
风尚城,商务住宅;商务住宅相关;商务住宅相关,淮海路50号(近羊皮巷),118.785431,32.036556,江苏省,南京市,秦淮区,
东渡大厦商务楼(延龄巷),商务住宅;楼宇;商务写字楼,延龄巷2-1,118.791412,32.035415,江苏省,南京市,秦淮区,
新街口昆贝拉开运眉绣眉中心,商务住宅;楼宇;商务写字楼,龙华东路9号天时商贸10楼G座(新街口),118.785414,32.041903,江苏省,南京市,玄武区,
长发银座,商务住宅;楼宇;商务写字楼,洪武路199号(新街口),118.787683,32.035325,江苏省,南京市,秦淮区,
力联大夏,商务住宅;楼宇;商务写字楼,户部街29号(西楼),118.789402,32.035165,江苏省,南京市,秦淮区,
天时科技园,商务住宅;楼宇;商务写字楼,中山东路9号天时国际商贸中心,118.78547,32.042037,江苏省,南京市,玄武区,
长江路九号街区,商务住宅;住宅区;住宅区,长江路111号,118.790159,32.04313,江苏省,南京市,玄武区,
延龄巷5号院(南门),商务住宅;商务住宅相关;商务住宅相关,延龄巷与火瓦巷交叉口西100米,118.790322,32.035315,江苏省,南京市,秦淮区,
力联大厦西楼,商务住宅;楼宇;商住两用楼宇,户部街29号,118.789372,32.035061,江苏省,南京市,秦淮区,
哆咪咪艺术花园,商务住宅;商务住宅相关;商务住宅相关,户部街33号天之都大厦32层,118.78847,32.035141,江苏省,南京市,秦淮区,
艾蕊尔创意花园,商务住宅;商务住宅相关;商务住宅相关,户部街33号天之都大厦8层,118.78847,32.035141,江苏省,南京市,秦淮区,
长江路九号街区东区,商务住宅;商务住宅相关;商务住宅相关,邓府巷18号,118.79009,32.0432,江苏省,南京市,玄武区,
长江路九号街区西区,商务住宅;住宅区;住宅区,邓府巷19号,118.78978,32.043281,江苏省,南京市,玄武区,
力联大厦-东楼,商务住宅;楼宇;商务写字楼,户部街19号,118.789743,32.035025,江苏省,南京市,秦淮区,
东渡大厦(延龄巷),商务住宅;楼宇;商务写字楼,延龄巷与火瓦巷交叉口东北50米,118.791224,32.035417,江苏省,南京市,秦淮区,
长发银座A座,商务住宅;楼宇;商务写字楼,洪武路199号,118.787702,32.035136,江苏省,南京市,秦淮区,
威海香水湾,商务住宅;商务住宅相关;商务住宅相关,户部街29-8号附近,118.789635,32.035091,江苏省,南京市,秦淮区,
远洋国际中心,商务住宅;楼宇;商住两用楼宇,太平南路168号(太平南路与淮海路交汇处),118.792127,32.036043,江苏省,南京市,秦淮区,
延龄巷5号院(东门),商务住宅;商务住宅相关;商务住宅相关,延龄巷5号,118.790944,32.035409,江苏省,南京市,秦淮区,
长发银座B座,商务住宅;楼宇;商务写字楼,洪武路199号,118.787804,32.035111,江苏省,南京市,秦淮区,
江苏文化大厦,商务住宅;楼宇;商务写字楼,中山南路89号(羊皮巷口),118.784549,32.037139,江苏省,南京市,秦淮区,
龙台国际大厦,商务住宅;楼宇;商务写字楼,中山东路198号(太平南路口),118.793755,32.040438,江苏省,南京市,秦淮区,
天羽美岸,商务住宅;商务住宅相关;商务住宅相关,洪武路199号长发银座A座6层,118.78757,32.035121,江苏省,南京市,秦淮区,
远洋国际中心南区,商务住宅;楼宇;商住两用楼宇,太平南路168号,118.79248,32.036177,江苏省,南京市,秦淮区,
洪武公馆,商务住宅;楼宇;商住两用楼宇,洪武路166号4层(近建设银行),118.786875,32.035245,江苏省,南京市,秦淮区,
长江路九号2期,商务住宅;住宅区;住宅小区,双府巷18,118.790503,32.043337,江苏省,南京市,玄武区,
斯亚·置地广场,商务住宅;楼宇;商务写字楼,洪武北路55号,118.787709,32.043474,江苏省,南京市,玄武区,
长江路九号1期,商务住宅;住宅区;住宅小区,长江路109号,118.789271,32.043592,江苏省,南京市,玄武区,
未来域白领公寓新街口旗舰店,商务住宅;住宅区;住宅小区,小火瓦巷48村12号,118.788354,32.034832,江苏省,南京市,秦淮区,
杨公井25号,商务住宅;住宅区;住宅区,杨公井23号附近,118.791852,32.035563,江苏省,南京市,秦淮区,
东屏湖9号市区接待中心,商务住宅;商务住宅相关;商务住宅相关,户部街与火瓦巷交叉口西100米,118.79032,32.03494,江苏省,南京市,秦淮区,
斯亚·置地广场(西门),商务住宅;商务住宅相关;商务住宅相关,洪武北路55号,118.78758,32.04352,江苏省,南京市,玄武区,
碑亭巷25号小区,商务住宅;住宅区;住宅小区,碑亭巷25号,118.792952,32.042078,江苏省,南京市,玄武区,
户部街小区,商务住宅;住宅区;住宅小区,火瓦巷59号,118.790268,32.034859,江苏省,南京市,秦淮区,
益乐苑,商务住宅;住宅区;住宅小区,小火瓦巷48村10号,118.788489,32.034711,江苏省,南京市,秦淮区,
艺术大楼,商务住宅;楼宇;商务写字楼,中山南路101号,118.785054,32.035967,江苏省,南京市,秦淮区,
洪武路小区,商务住宅;住宅区;住宅小区,碑亭巷10号,118.793621,32.041504,江苏省,南京市,玄武区,
忠林坊,商务住宅;住宅区;住宅小区,中山东路21号,118.786296,32.043248,江苏省,南京市,玄武区,
中山南路小区,商务住宅;住宅区;住宅小区,中山南路101号,118.78465,32.03618,江苏省,南京市,秦淮区,
杨公井服务大楼,商务住宅;楼宇;商务写字楼,杨公井15-2号,118.792237,32.035479,江苏省,南京市,秦淮区,
金銮大厦,商务住宅;楼宇;商务写字楼,中山南路101号,118.784578,32.036281,江苏省,南京市,秦淮区,
火瓦巷59号院,商务住宅;住宅区;住宅区,火瓦巷59号,118.790444,32.034669,江苏省,南京市,秦淮区,
长江9号大厦,商务住宅;楼宇;商务写字楼,长江路与洪武路的交汇处,118.789836,32.043914,江苏省,南京市,玄武区,
青石街小区,商务住宅;住宅区;住宅小区,青石街42号(公交车站),118.785764,32.043161,江苏省,南京市,玄武区,
杨公井15号,商务住宅;住宅区;住宅区,三十四标与杨公井交叉口西100米,118.792399,32.035437,江苏省,南京市,秦淮区,
中国建设银行大厦,商务住宅;楼宇;商务写字楼,洪武路188号,118.786564,32.034788,江苏省,南京市,秦淮区,
中山东路小区,商务住宅;住宅区;住宅小区,五老村街道普华巷11号,118.800035,32.039139,江苏省,南京市,秦淮区,
新时代大厦(长白街),商务住宅;楼宇;商务写字楼,中山东路402号,118.798699,32.040399,江苏省,南京市,秦淮区,
南京外贸口岸大楼,商务住宅;楼宇;商务写字楼,中山东路378号,118.798294,32.040418,江苏省,南京市,秦淮区,
科巷70号,商务住宅;住宅区;住宅区,长白街,118.797676,32.038394,江苏省,南京市,秦淮区,
江苏冶金大厦,商务住宅;楼宇;商务写字楼,中山东路412号,118.800096,32.040278,江苏省,南京市,秦淮区,
长发中心,商务住宅;楼宇;商务写字楼,秦淮新街口中山东路300号,118.797261,32.039834,江苏省,南京市,秦淮区,
坤驰房地产四条巷店,商务住宅;商务住宅相关;商务住宅相关,四条巷76号102室,118.79908,32.03761,江苏省,南京市,秦淮区,
五老村小区,商务住宅;住宅区;住宅小区,秦淮常府街五老村,118.797753,32.037804,江苏省,南京市,秦淮区,
物资大厦(普华巷),商务住宅;楼宇;商务写字楼,中山东路416号,118.800554,32.040339,江苏省,南京市,秦淮区,
科巷68号公馆,商务住宅;住宅区;住宅小区,科巷68号,118.796915,32.038593,江苏省,南京市,秦淮区,
南京大美天第,商务住宅;商务住宅相关;商务住宅相关,中山东路448号普华大厦14楼,118.800742,32.040257,江苏省,南京市,秦淮区,
新巷小区,商务住宅;住宅区;住宅小区,新巷34号,118.796968,32.038253,江苏省,南京市,秦淮区,
东甫嘉玉小区,商务住宅;住宅区;住宅小区,中山东路300号长发中心a栋12楼g座,118.79724,32.040559,江苏省,南京市,秦淮区,
普华大厦,商务住宅;楼宇;商务写字楼,中山东路448号,118.800943,32.040258,江苏省,南京市,秦淮区,
华一金阁,商务住宅;商务住宅相关;商务住宅相关,中山东路300号长发中心A座8层,118.797089,32.040571,江苏省,南京市,秦淮区,
卧龙湖,商务住宅;商务住宅相关;商务住宅相关,中山东路300号长发中心A座16层,118.797089,32.040571,江苏省,南京市,秦淮区,
云庭,商务住宅;商务住宅相关;商务住宅相关,中山东路300号长发中心A座26层,118.797089,32.040571,江苏省,南京市,秦淮区,
逸仙SOHO公寓,商务住宅;住宅区;住宅小区,三条巷102号,118.801427,32.039162,江苏省,南京市,秦淮区,
中央饭店-商务中心,商务住宅;商务住宅相关;商务住宅相关,中山东路237号中央饭店,118.79747,32.04129,江苏省,南京市,玄武区,
仁义里,商务住宅;住宅区;住宅小区,四条巷74号附近,118.799171,32.036982,江苏省,南京市,秦淮区,
科巷新寓,商务住宅;住宅区;住宅小区,长白街科巷39号,118.796224,32.039806,江苏省,南京市,秦淮区,
良友里小区,商务住宅;住宅区;住宅小区,仁寿里与文昌巷交汇处东北100米,118.79929,32.036769,江苏省,南京市,秦淮区,
中国人寿广场,商务住宅;楼宇;商务写字楼,中山东路298号大行宫,118.796356,32.040414,江苏省,南京市,秦淮区,
魔方城市公寓,商务住宅;商务住宅相关;商务住宅相关,东白菜园7-1号(科巷菜场楼上),118.795873,32.03845,江苏省,南京市,秦淮区,
三条巷小区(三条巷),商务住宅;住宅区;住宅小区,三条巷66号附近,118.801272,32.03721,江苏省,南京市,秦淮区,
纺织大厦(英威街),商务住宅;楼宇;商务写字楼,中山东路482号,118.802113,32.039976,江苏省,南京市,秦淮区,
六合里(三条巷),商务住宅;住宅区;住宅小区,三条巷与仁寿里交叉口北150米,118.800198,32.0366,江苏省,南京市,秦淮区,
仁寿里24号,商务住宅;住宅区;住宅区,仁寿里与文昌巷交叉口东100米,118.799294,32.036256,江苏省,南京市,秦淮区,
仁寿里18号,商务住宅;住宅区;住宅区,仁寿里12号附近,118.799564,32.036272,江苏省,南京市,秦淮区,
东白菜园小区,商务住宅;住宅区;住宅小区,文昌巷35号附近,118.795718,32.037878,江苏省,南京市,秦淮区,
仁寿里26号,商务住宅;住宅区;住宅区,仁寿里与文昌巷交叉口东50米,118.798846,32.036191,江苏省,南京市,秦淮区,
汉府街37号小区,商务住宅;住宅区;住宅小区,玄武汉府街37号,118.800786,32.041847,江苏省,南京市,玄武区,
仁寿里8号,商务住宅;住宅区;住宅区,三条巷与仁寿里交叉口西北100米,118.799867,32.036149,江苏省,南京市,秦淮区,
联威置业,商务住宅;楼宇;商务写字楼,大行宫科巷10号,118.7952,32.03929,江苏省,南京市,秦淮区,
新世纪广场A幢,商务住宅;楼宇;商务写字楼,中山东路288之2-3号,118.795339,32.040396,江苏省,南京市,秦淮区,
钟岚里,商务住宅;住宅区;住宅小区,汉府街35号钟岚里,118.80146,32.041687,江苏省,南京市,玄武区,
都市名园,商务住宅;楼宇;商住两用楼宇,大行宫西白菜园33号,118.795055,32.039051,江苏省,南京市,秦淮区,
国际贵都,商务住宅;住宅区;住宅区,太平南路1号,118.79532,32.040415,江苏省,南京市,秦淮区,
新世纪广场B幢,商务住宅;楼宇;商务写字楼,太平南路科巷1号,118.795125,32.039956,江苏省,南京市,秦淮区,
汉府大厦,商务住宅;楼宇;商务写字楼,中山东路291号,118.802344,32.040913,江苏省,南京市,玄武区,
万悦城招商中心,商务住宅;商务住宅相关;商务住宅相关,中山东路288号新世纪广场A幢11层,118.795409,32.0407,江苏省,南京市,秦淮区,
天涯社区,商务住宅;住宅区;住宅小区,中山东路288号新世纪广场A幢36层,118.79541,32.0407,江苏省,南京市,秦淮区,
二条巷小区,商务住宅;住宅区;住宅小区,二条巷31号,118.802086,32.037171,江苏省,南京市,秦淮区,
逸仙名居,商务住宅;住宅区;住宅小区,头条巷50-58号(公交车站),118.803019,32.038759,江苏省,南京市,秦淮区,
仁寿里4号,商务住宅;住宅区;住宅区,三条巷与仁寿里交叉口西北50米,118.800283,32.035934,江苏省,南京市,秦淮区,
莫奈花园,商务住宅;商务住宅相关;商务住宅相关,太平南路1号大行宫新世纪广场B座1009室近中山南路,118.794849,32.03976,江苏省,南京市,秦淮区,
秦淮区机关办公大楼,商务住宅;楼宇;商务写字楼,太平南路69号,118.7945,32.03899,江苏省,南京市,秦淮区,
三一里,商务住宅;住宅区;住宅小区,三条巷与头条巷交叉口西50米,118.800151,32.035392,江苏省,南京市,秦淮区,
水域景城,商务住宅;商务住宅相关;商务住宅相关,中山东路218号长安国际中心8层,118.79451,32.0406,江苏省,南京市,秦淮区,
大杨村26号B座,商务住宅;商务住宅相关;商务住宅相关,文昌巷与新巷交叉口西南100米,118.796501,32.03575,江苏省,南京市,秦淮区,
都市名园,商务住宅;楼宇;商住两用楼宇,大行宫西白菜园33号,118.795055,32.039051,江苏省,南京市,秦淮区,
国际贵都,商务住宅;住宅区;住宅区,太平南路1号,118.79532,32.040415,江苏省,南京市,秦淮区,
新世纪广场B幢,商务住宅;楼宇;商务写字楼,太平南路科巷1号,118.795125,32.039956,江苏省,南京市,秦淮区,
三条巷30号商务楼A座,商务住宅;楼宇;商务写字楼,三条巷30号,118.800843,32.036041,江苏省,南京市,秦淮区,
汉府大厦,商务住宅;楼宇;商务写字楼,中山东路291号,118.802344,32.040913,江苏省,南京市,玄武区,
万悦城招商中心,商务住宅;商务住宅相关;商务住宅相关,中山东路288号新世纪广场A幢11层,118.795409,32.0407,江苏省,南京市,秦淮区,
天涯社区,商务住宅;住宅区;住宅小区,中山东路288号新世纪广场A幢36层,118.79541,32.0407,江苏省,南京市,秦淮区,
二条巷小区,商务住宅;住宅区;住宅小区,二条巷31号,118.802086,32.037171,江苏省,南京市,秦淮区,
逸仙名居,商务住宅;住宅区;住宅小区,头条巷50-58号(公交车站),118.803019,32.038759,江苏省,南京市,秦淮区,
仁寿里4号,商务住宅;住宅区;住宅区,三条巷与仁寿里交叉口西北50米,118.800283,32.035934,江苏省,南京市,秦淮区,
四条巷32号院,商务住宅;住宅区;住宅区,仁寿里与文昌巷交叉口南50米,118.798531,32.035741,江苏省,南京市,秦淮区,
莫奈花园,商务住宅;商务住宅相关;商务住宅相关,太平南路1号大行宫新世纪广场B座1009室近中山南路,118.794849,32.03976,江苏省,南京市,秦淮区,
翻糖壹号公馆,商务住宅;商务住宅相关;商务住宅相关,科巷1号新世纪广场B栋906室,118.794849,32.03976,江苏省,南京市,秦淮区,
东白菜园84号,商务住宅;住宅区;住宅区,文昌巷与红花地交叉口东北50米,118.795535,32.037199,江苏省,南京市,秦淮区,
秦淮区机关办公大楼,商务住宅;楼宇;商务写字楼,太平南路69号,118.7945,32.03899,江苏省,南京市,秦淮区,
爱若音符2915,商务住宅;商务住宅相关;商务住宅相关,太平南路1号新世纪大厦B座29楼2915室,118.794539,32.039391,江苏省,南京市,秦淮区,
三一里,商务住宅;住宅区;住宅小区,三条巷与头条巷交叉口西50米,118.800151,32.035392,江苏省,南京市,秦淮区,
Commwicial Cenlei商务中心,商务住宅;商务住宅相关;商务住宅相关,太平南路2号日月大厦18层,118.79399,32.040111,江苏省,南京市,秦淮区,
水域景城,商务住宅;商务住宅相关;商务住宅相关,中山东路218号长安国际中心8层,118.79451,32.0406,江苏省,南京市,秦淮区,
大杨村26号B座,商务住宅;商务住宅相关;商务住宅相关,文昌巷与新巷交叉口西南100米,118.796501,32.03575,江苏省,南京市,秦淮区,
梅园新村31-33号民国住宅,商务住宅;商务住宅相关;商务住宅相关,梅园新村31号,118.801761,32.04283,江苏省,南京市,玄武区,
红花地45号,商务住宅;住宅区;住宅区,东白菜园与文昌巷交叉口西南100米,118.795601,32.036235,江苏省,南京市,秦淮区,
宝庆大厦,商务住宅;楼宇;商务写字楼,太平南路107号,118.79421,32.038185,江苏省,南京市,秦淮区,
美好商务中心,商务住宅;楼宇;商务写字楼,太平南路137号,118.794,32.037274,江苏省,南京市,秦淮区,
头条巷小区,商务住宅;住宅区;住宅小区,秦淮常府街二条巷,118.801589,32.035575,江苏省,南京市,秦淮区,
日月大厦(铜井巷),商务住宅;楼宇;商务写字楼,太平南路2号,118.793983,32.04005,江苏省,南京市,秦淮区,
梅园新村28-29号民国住宅,商务住宅;商务住宅相关;商务住宅相关,梅园新村28号,118.80222,32.04281,江苏省,南京市,玄武区,
长安国际中心(太平南路),商务住宅;楼宇;商务写字楼,中山东路218长安国际中心29层,118.794115,32.040661,江苏省,南京市,秦淮区,
红花地,商务住宅;住宅区;住宅小区,太平南路,118.794566,32.036813,江苏省,南京市,秦淮区,
四条巷小区,商务住宅;住宅区;住宅小区,四条巷18号,118.79862,32.034792,江苏省,南京市,秦淮区,
